q,p,v,l,timeOnRoad
0.4,0.8999999999999999,12,20,29.935907335907334
0.4,0.8999999999999999,12,40,50.35690119997886
0.4,0.8999999999999999,12,80,86.88041991794707
0.5,0.0,3,5,3.5006431663265585
0.5,0.0,3,10,5.499664242723803
0.5,0.0,3,20,8.50055607066721
0.5,0.0,3,40,15.49904179857032
0.5,0.0,3,80,28.50010513036165
0.5,0.0,6,5,3.5004337792801015
0.5,0.0,6,10,4.501014604804547
0.5,0.0,6,20,6.499828750428124
0.5,0.0,6,40,10.501328082638475
0.5,0.0,6,80,16.498833501048846
0.5,0.0,12,5,3.501114370380735
0.5,0.0,12,10,4.50032287453446
0.5,0.0,12,20,6.501594561495589
0.5,0.0,12,40,9.499141804861939
0.5,0.0,12,80,13.49951788810008
0.5,0.1,3,5,3.7188725125303956
0.5,0.1,3,10,5.64690474202705
0.5,0.1,3,20,8.842502829392224
0.5,0.1,3,40,15.858937839405835
0.5,0.1,3,80,29.71685920926503
0.5,0.1,6,5,3.7191396614505163
0.5,0.1,6,10,4.921054758695137
0.5,0.1,6,20,7.034878071715146
0.5,0.1,6,40,10.736493299548078
0.5,0.1,6,80,17.278957662548603
0.5,0.1,12,5,3.720610256128825
0.5,0.1,12,10,4.918307716834234
0.5,0.1,12,20,7.0343312434691745
0.5,0.1,12,40,10.00812863771552
0.5,0.1,12,80,14.0161129368492
0.5,0.2,3,5,4.00220922856276
0.5,0.2,3,10,5.913023817533102
0.5,0.2,3,20,9.394055598255633
0.5,0.2,3,40,16.681910636327558
0.5,0.2,3,80,31.235419165391455
0.5,0.2,6,5,3.998616306088529
0.5,0.2,6,10,5.406740401876195
0.5,0.2,6,20,7.660450900504525
0.5,0.2,6,40,11.27837959952834
0.5,0.2,6,80,18.14243161546495
0.5,0.2,12,5,3.996988557621043
0.5,0.2,12,10,5.406349949723825
0.5,0.2,12,20,7.655860438458232
0.5,0.2,12,40,10.762978565233553
0.5,0.2,12,80,15.06376248536199
0.5,0.30000000000000004,3,5,4.362311692837461
0.5,0.30000000000000004,3,10,6.3570490477609916
0.5,0.30000000000000004,3,20,10.119946861232666
0.5,0.30000000000000004,3,40,17.76891067982398
0.5,0.30000000000000004,3,80,33.06993573169831
0.5,0.30000000000000004,6,5,4.3641237356609945
0.5,0.30000000000000004,6,10,6.008044320544321
0.5,0.30000000000000004,6,20,8.446979029118182
0.5,0.30000000000000004,6,40,12.156615893041362
0.5,0.30000000000000004,6,80,19.205581266143
0.5,0.30000000000000004,12,5,4.361324289768113
0.5,0.30000000000000004,12,10,6.005716330429331
0.5,0.30000000000000004,12,20,8.448676279399598
0.5,0.30000000000000004,12,40,11.817597416806136
0.5,0.30000000000000004,12,80,16.523189262697333
0.5,0.4,3,5,4.849031895987279
0.5,0.4,3,10,7.011188702518429
0.5,0.4,3,20,11.05198044659257
0.5,0.4,3,40,19.161990909120405
0.5,0.4,3,80,35.35478600281396
0.5,0.4,6,5,4.845948404327379
0.5,0.4,6,10,6.782138414491928
0.5,0.4,6,20,9.505569018245906
0.5,0.4,6,40,13.490660803222735
0.5,0.4,6,80,20.705299255904237
0.5,0.4,12,5,4.839199881444827
0.5,0.4,12,10,6.776749800175392
0.5,0.4,12,20,9.496741653420697
0.5,0.4,12,40,13.2655502237209
0.5,0.4,12,80,18.547565945573254
0.5,0.5,3,5,5.486274835153736
0.5,0.5,3,10,7.950210933540438
0.5,0.5,3,20,12.329519643307815
0.5,0.5,3,40,21.042846120372843
0.5,0.5,3,80,38.43787127264214
0.5,0.5,6,5,5.488113852212185
0.5,0.5,6,10,7.807951990730451
0.5,0.5,6,20,10.989004798969978
0.5,0.5,6,40,15.47680685665811
0.5,0.5,6,80,23.079537816353966
0.5,0.5,12,5,5.489542776917399
0.5,0.5,12,10,7.811481324897222
0.5,0.5,12,20,10.954848257842905
0.5,0.5,12,40,15.363347814003832
0.5,0.5,12,80,21.463210934700413
0.5,0.6,3,5,6.356267272795897
0.5,0.6,3,10,9.328145022125783
0.5,0.6,3,20,14.168229757119791
0.5,0.6,3,40,23.47863299353245
0.5,0.6,3,80,42.53661776248264
0.5,0.6,6,5,6.378458356802381
0.5,0.6,6,10,9.216030482120406
0.5,0.6,6,20,13.077864055190865
0.5,0.6,6,40,18.588922499666523
0.5,0.6,6,80,26.957185388214167
0.5,0.6,12,5,6.356384495395917
0.5,0.6,12,10,9.206299750314773
0.5,0.6,12,20,13.105824330066833
0.5,0.6,12,40,18.547832544244084
0.5,0.6,12,80,25.996232079797323
0.5,0.7,3,5,7.673362845996465
0.5,0.7,3,10,11.221269143386065
0.5,0.7,3,20,17.095230729844474
0.5,0.7,3,40,27.311404658127657
0.5,0.7,3,80,47.53117670845128
0.5,0.7,6,5,7.641235408610268
0.5,0.7,6,10,11.144643092235183
0.5,0.7,6,20,16.31723499542519
0.5,0.7,6,40,23.55747381953558
0.5,0.7,6,80,34.67887598779607
0.5,0.7,12,5,7.643322692888009
0.5,0.7,12,10,11.149287713251221
0.5,0.7,12,20,16.241030530285276
0.5,0.7,12,40,23.544636492751295
0.5,0.7,12,80,33.841476236455314
0.5,0.7999999999999999,3,5,9.824800144340198
0.5,0.7999999999999999,3,10,14.111149045129627
0.5,0.7999999999999999,3,20,22.03555165734751
0.5,0.7999999999999999,3,40,34.47410685870346
0.5,0.7999999999999999,3,80,57.86344353314181
0.5,0.7999999999999999,6,5,9.835147928173924
0.5,0.7999999999999999,6,10,14.137675980847566
0.5,0.7999999999999999,6,20,21.394762147592335
0.5,0.7999999999999999,6,40,32.49410843435798
0.5,0.7999999999999999,6,80,49.868077533118374
0.5,0.7999999999999999,12,5,9.829596599144239
0.5,0.7999999999999999,12,10,14.094787101371816
0.5,0.7999999999999999,12,20,21.504318256609018
0.5,0.7999999999999999,12,40,32.41193448140958
0.5,0.7999999999999999,12,80,50.19910763665715
0.5,0.8999999999999999,3,5,15.36146831045381
0.5,0.8999999999999999,3,10,20.342585434689244
0.5,0.8999999999999999,3,20,31.216303715506992
0.5,0.8999999999999999,3,40,52.713512385374955
0.5,0.8999999999999999,3,80,89.48765702309417
0.5,0.8999999999999999,6,5,15.408275427935017
0.5,0.8999999999999999,6,10,20.391900043084878
0.5,0.8999999999999999,6,20,30.882703249462637
0.5,0.8999999999999999,6,40,51.53890189955764
0.5,0.8999999999999999,6,80,90.40524692178816
0.5,0.8999999999999999,12,5,15.411367957085599
0.5,0.8999999999999999,12,10,20.391132166253378
0.5,0.8999999999999999,12,20,31.156475002535238
0.5,0.8999999999999999,12,40,52.27953059119924
0.5,0.8999999999999999,12,80,90.06833300006666
0.6,0.0,3,5,3.600393383712462
0.6,0.0,3,10,5.599391860177725
0.6,0.0,3,20,8.598855446262636
0.6,0.0,3,40,15.59891708201178
0.6,0.0,3,80,28.599369364059644
0.6,0.0,6,5,3.598867329317542
0.6,0.0,6,10,4.600328134843479
0.6,0.0,6,20,6.600353717434188
0.6,0.0,6,40,10.599326377863461
0.6,0.0,6,80,16.599936954017252
0.6,0.0,12,5,3.5991837104893203
0.6,0.0,12,10,4.6003263345155405
0.6,0.0,12,20,6.599189576511778
0.6,0.0,12,40,9.59950438256406
0.6,0.0,12,80,13.5997800653002
0.6,0.1,3,5,3.823721943654199
0.6,0.1,3,10,5.747463834506129
0.6,0.1,3,20,8.945225253505317
0.6,0.1,3,40,15.965985391390387
0.6,0.1,3,80,29.84105544361793
0.6,0.1,6,5,3.822313715416524
0.6,0.1,6,10,5.024930181705824
0.6,0.1,6,20,7.138678385587061
0.6,0.1,6,40,10.841609741821738
0.6,0.1,6,80,17.383967870110784
0.6,0.1,12,5,3.82274601370534
0.6,0.1,12,10,5.023098355823087
0.6,0.1,12,20,7.1421168184993515
0.6,0.1,12,40,10.116988010870651
0.6,0.1,12,80,14.126498243377283
0.6,0.2,3,5,4.106689197210456
0.6,0.2,3,10,6.0254089124470065
0.6,0.2,3,20,9.516808781483315
0.6,0.2,3,40,16.831015227016145
0.6,0.2,3,80,31.454755273185476
0.6,0.2,6,5,4.108385744234801
0.6,0.2,6,10,5.515967600214113
0.6,0.2,6,20,7.781253630032172
0.6,0.2,6,40,11.39955018700091
0.6,0.2,6,80,18.27577025965398
0.6,0.2,12,5,4.108054692449625
0.6,0.2,12,10,5.518044660851293
0.6,0.2,12,20,7.786254587150171
0.6,0.2,12,40,10.904586650769915
0.6,0.2,12,80,15.217208899132883
0.6,0.30000000000000004,3,5,4.483494462711227
0.6,0.30000000000000004,3,10,6.484602200777259
0.6,0.30000000000000004,3,20,10.291160255692601
0.6,0.30000000000000004,3,40,18.039334271620458
0.6,0.30000000000000004,3,80,33.54206694030828
0.6,0.30000000000000004,6,5,4.482676322263726
0.6,0.30000000000000004,6,10,6.140946690297968
0.6,0.30000000000000004,6,20,8.609519287445151
0.6,0.30000000000000004,6,40,12.351958297265783
0.6,0.30000000000000004,6,80,19.407694135188052
0.6,0.30000000000000004,12,5,4.480954432423
0.6,0.30000000000000004,12,10,6.142528635298547
0.6,0.30000000000000004,12,20,8.616224499830636
0.6,0.30000000000000004,12,40,12.028379705400981
0.6,0.30000000000000004,12,80,16.810354936798614
0.6,0.4,3,5,4.97962551094013
0.6,0.4,3,10,7.191386908560764
0.6,0.4,3,20,11.329302024036378
0.6,0.4,3,40,19.648070818589577
0.6,0.4,3,80,36.28678509242912
0.6,0.4,6,5,4.985790504734994
0.6,0.4,6,10,6.968899593921532
0.6,0.4,6,20,9.75185028291325
0.6,0.4,6,40,13.810290906231286
0.6,0.4,6,80,21.10133704178369
0.6,0.4,12,5,4.976248228823939
0.6,0.4,12,10,6.958266501225675
0.6,0.4,12,20,9.777024858449147
0.6,0.4,12,40,13.608342666868474
0.6,0.4,12,80,19.007971506105836
0.6,0.5,3,5,5.64727221942147
0.6,0.5,3,10,8.21346928621283
0.6,0.5,3,20,12.730186188689732
0.6,0.5,3,40,21.78824786622297
0.6,0.5,3,80,40.119005879544275
0.6,0.5,6,5,5.641277708185829
0.6,0.5,6,10,8.0538843180649
0.6,0.5,6,20,11.358278616101591
0.6,0.5,6,40,15.991979073430334
0.6,0.5,6,80,23.69981998823
0.6,0.5,12,5,5.648593645068809
0.6,0.5,12,10,8.044729945757819
0.6,0.5,12,20,11.31708287904747
0.6,0.5,12,40,15.915805627308835
0.6,0.5,12,80,22.23315572123446
0.6,0.6,3,5,6.557380399070438
0.6,0.6,3,10,9.608102574182821
0.6,0.6,3,20,14.644139431208671
0.6,0.6,3,40,24.306860660231596
0.6,0.6,3,80,44.15226394084602
0.6,0.6,6,5,6.547683433207191
0.6,0.6,6,10,9.506159660359764
0.6,0.6,6,20,13.564875930521092
0.6,0.6,6,40,19.302028634169222
0.6,0.6,6,80,28.18414138902702
0.6,0.6,12,5,6.553983803657394
0.6,0.6,12,10,9.52270641450064
0.6,0.6,12,20,13.576437268724288
0.6,0.6,12,40,19.29817968096819
0.6,0.6,12,80,27.38856452336262
0.6,0.7,3,5,7.855146734797958
0.6,0.7,3,10,11.60020501255702
0.6,0.7,3,20,17.6096886244982
0.6,0.7,3,40,28.28097281381471
0.6,0.7,3,80,49.31606824440529
0.6,0.7,6,5,7.861599900781347
0.6,0.7,6,10,11.522737279718203
0.6,0.7,6,20,16.848072408576346
0.6,0.7,6,40,24.428990004350492
0.6,0.7,6,80,36.34618901958311
0.6,0.7,12,5,7.854560598098222
0.6,0.7,12,10,11.48986488213612
0.6,0.7,12,20,16.933355553356698
0.6,0.7,12,40,24.87794934756261
0.6,0.7,12,80,36.19847867455971
0.6,0.7999999999999999,3,5,10.030334367459497
0.6,0.7999999999999999,3,10,14.505505260582334
0.6,0.7999999999999999,3,20,22.504496609585104
0.6,0.7999999999999999,3,40,35.78685389814179
0.6,0.7999999999999999,3,80,59.18563617925014
0.6,0.7999999999999999,6,5,10.024340401424409
0.6,0.7999999999999999,6,10,14.474255064720733
0.6,0.7999999999999999,6,20,22.201012052361456
0.6,0.7999999999999999,6,40,33.82529676567368
0.6,0.7999999999999999,6,80,51.3833786114545
0.6,0.7999999999999999,12,5,10.052849677886012
0.6,0.7999999999999999,12,10,14.44396912684234
0.6,0.7999999999999999,12,20,22.209122655434353
0.6,0.7999999999999999,12,40,33.61870094248782
0.6,0.7999999999999999,12,80,51.96108903431669
0.6,0.8999999999999999,3,5,15.620359881232039
0.6,0.8999999999999999,3,10,20.6547230874051
0.6,0.8999999999999999,3,20,31.52794356349107
0.6,0.8999999999999999,3,40,53.97224050485888
0.6,0.8999999999999999,3,80,90.5034460988057
0.6,0.8999999999999999,6,5,15.620775016661906
0.6,0.8999999999999999,6,10,20.66426574019151
0.6,0.8999999999999999,6,20,32.05314216062026
0.6,0.8999999999999999,6,40,53.58121912309593
0.6,0.8999999999999999,6,80,92.75898130084538
0.6,0.8999999999999999,12,5,15.67243355541228
0.6,0.8999999999999999,12,10,20.801637985667625
0.6,0.8999999999999999,12,20,31.5872549142278
0.6,0.8999999999999999,12,40,54.233195892329235
0.6,0.8999999999999999,12,80,91.41498986634168
0.7,0.0,3,5,3.700217579207773
0.7,0.0,3,10,5.700699038715335
0.7,0.0,3,20,8.699851832298004
0.7,0.0,3,40,15.699216006741832
0.7,0.0,3,80,28.698951748044774
0.7,0.0,6,5,3.7011387399192905
0.7,0.0,6,10,4.699318253434282
0.7,0.0,6,20,6.6995190311639705
0.7,0.0,6,40,10.701041657798173
0.7,0.0,6,80,16.700357206720085
0.7,0.0,12,5,3.701201012589235
0.7,0.0,12,10,4.70027730425363
0.7,0.0,12,20,6.699462143680827
0.7,0.0,12,40,9.700244679967547
0.7,0.0,12,80,13.699234752540178
0.7,0.1,3,5,3.9230095571716865
0.7,0.1,3,10,5.848415316219705
0.7,0.1,3,20,9.05077652143504
0.7,0.1,3,40,16.07163918460557
0.7,0.1,3,80,29.963946516032863
0.7,0.1,6,5,3.9239252721836997
0.7,0.1,6,10,5.1229274370471956
0.7,0.1,6,20,7.244176508818717
0.7,0.1,6,40,10.943993259111853
0.7,0.1,6,80,17.488574649730925
0.7,0.1,12,5,3.925205769847014
0.7,0.1,12,10,5.126482186884871
0.7,0.1,12,20,7.244761057624445
0.7,0.1,12,40,10.223378304822022
0.7,0.1,12,80,14.235136739975577
0.7,0.2,3,5,4.21014665838628
0.7,0.2,3,10,6.135099467577706
0.7,0.2,3,20,9.63991128276706
0.7,0.2,3,40,16.980908517591303
0.7,0.2,3,80,31.675536021146875
0.7,0.2,6,5,4.210565814065764
0.7,0.2,6,10,5.628590874897011
0.7,0.2,6,20,7.902732940330285
0.7,0.2,6,40,11.523847644628395
0.7,0.2,6,80,18.40746129934796
0.7,0.2,12,5,4.20930160389767
0.7,0.2,12,10,5.6315920362319885
0.7,0.2,12,20,7.902922224531777
0.7,0.2,12,40,11.031815367106827
0.7,0.2,12,80,15.372836336164028
0.7,0.30000000000000004,3,5,4.598260765915987
0.7,0.30000000000000004,3,10,6.6113440466355975
0.7,0.30000000000000004,3,20,10.461010039027663
0.7,0.30000000000000004,3,40,18.30848491631162
0.7,0.30000000000000004,3,80,34.11135677083333
0.7,0.30000000000000004,6,5,4.595064357115288
0.7,0.30000000000000004,6,10,6.28109821419285
0.7,0.30000000000000004,6,20,8.768548527301553
0.7,0.30000000000000004,6,40,12.525778127916924
0.7,0.30000000000000004,6,80,19.59939698701623
0.7,0.30000000000000004,12,5,4.593710874417085
0.7,0.30000000000000004,12,10,6.281371203377318
0.7,0.30000000000000004,12,20,8.776069353643797
0.7,0.30000000000000004,12,40,12.215412395910466
0.7,0.30000000000000004,12,80,17.034661094694933
0.7,0.4,3,5,5.113215914850482
0.7,0.4,3,10,7.3499332133108775
0.7,0.4,3,20,11.570704100703926
0.7,0.4,3,40,20.144179245613422
0.7,0.4,3,80,37.54696889579639
0.7,0.4,6,5,5.112693957070067
0.7,0.4,6,10,7.124882828030727
0.7,0.4,6,20,9.978305971233473
0.7,0.4,6,40,14.092940598177487
0.7,0.4,6,80,21.403888825878198
0.7,0.4,12,5,5.104903856112127
0.7,0.4,12,10,7.129671567602722
0.7,0.4,12,20,9.994168096054889
0.7,0.4,12,40,13.902534351145038
0.7,0.4,12,80,19.38689887771123
0.7,0.5,3,5,5.787904571676369
0.7,0.5,3,10,8.408980671959267
0.7,0.5,3,20,13.021453252203813
0.7,0.5,3,40,22.355332373613347
0.7,0.5,3,80,41.7152991508218
0.7,0.5,6,5,5.803423985028303
0.7,0.5,6,10,8.258949976561977
0.7,0.5,6,20,11.66228977637825
0.7,0.5,6,40,16.42196787080896
0.7,0.5,6,80,24.350463781290507
0.7,0.5,12,5,5.792683648704643
0.7,0.5,12,10,8.268658365503411
0.7,0.5,12,20,11.63265684272941
0.7,0.5,12,40,16.327785564120532
0.7,0.5,12,80,22.88642928160968
0.7,0.6,3,5,6.716253497198345
0.7,0.6,3,10,9.850986712854931
0.7,0.6,3,20,14.985142357045326
0.7,0.6,3,40,24.938607059861383
0.7,0.6,3,80,45.47584823941781
0.7,0.6,6,5,6.717479009922582
0.7,0.6,6,10,9.786638432353955
0.7,0.6,6,20,13.99200797985573
0.7,0.6,6,40,19.888393383923667
0.7,0.6,6,80,29.302009949924418
0.7,0.6,12,5,6.720383930415535
0.7,0.6,12,10,9.761607833859307
0.7,0.6,12,20,13.929167595614018
0.7,0.6,12,40,19.799308971180032
0.7,0.6,12,80,28.172937694653253
0.7,0.7,3,5,8.036165363475996
0.7,0.7,3,10,11.818643162393162
0.7,0.7,3,20,18.046322016460906
0.7,0.7,3,40,28.713338693363074
0.7,0.7,3,80,50.55893311594316
0.7,0.7,6,5,8.034099909138174
0.7,0.7,6,10,11.81580808080808
0.7,0.7,6,20,17.21374599062423
0.7,0.7,6,40,25.30102181144491
0.7,0.7,6,80,37.34176377394676
0.7,0.7,12,5,8.036136205698401
0.7,0.7,12,10,11.768488924010812
0.7,0.7,12,20,17.25462781838773
0.7,0.7,12,40,25.05517980693541
0.7,0.7,12,80,36.741260925469945
0.7,0.7999999999999999,3,5,10.252731984930666
0.7,0.7999999999999999,3,10,14.791875190090414
0.7,0.7999999999999999,3,20,22.87879999714353
0.7,0.7999999999999999,3,40,35.98504357156321
0.7,0.7999999999999999,3,80,60.50506990827975
0.7,0.7999999999999999,6,5,10.247373301401574
0.7,0.7999999999999999,6,10,14.806738389093006
0.7,0.7999999999999999,6,20,22.526604756900507
0.7,0.7999999999999999,6,40,33.93343282068371
0.7,0.7999999999999999,6,80,52.63756780994105
0.7,0.7999999999999999,12,5,10.268128116737508
0.7,0.7999999999999999,12,10,14.753694888910475
0.7,0.7999999999999999,12,20,22.36007006999879
0.7,0.7999999999999999,12,40,34.127152346664545
0.7,0.7999999999999999,12,80,53.29138074329045
0.7,0.8999999999999999,3,5,15.836347700434684
0.7,0.8999999999999999,3,10,20.953980549723692
0.7,0.8999999999999999,3,20,32.27718947302619
0.7,0.8999999999999999,3,40,54.78467829038728
0.7,0.8999999999999999,3,80,93.13757705603238
0.7,0.8999999999999999,6,5,15.90019239447994
0.7,0.8999999999999999,6,10,20.942779258687445
0.7,0.8999999999999999,6,20,32.06670673076923
0.7,0.8999999999999999,6,40,54.20196376961189
0.7,0.8999999999999999,6,80,92.84911708990714
0.7,0.8999999999999999,12,5,15.916573441553805
0.7,0.8999999999999999,12,10,21.023009235163823
0.7,0.8999999999999999,12,20,31.900536494073613
0.7,0.8999999999999999,12,40,53.46450442568958
0.7,0.8999999999999999,12,80,92.18603449646292
0.7999999999999999,0.0,3,5,3.7997782100609
0.7999999999999999,0.0,3,10,5.800136144526436
0.7999999999999999,0.0,3,20,8.799530874525338
0.7999999999999999,0.0,3,40,15.799699020586745
0.7999999999999999,0.0,3,80,28.79978638523639
0.7999999999999999,0.0,6,5,3.7991892773003797
0.7999999999999999,0.0,6,10,4.800572661852809
0.7999999999999999,0.0,6,20,6.7993376193259305
0.7999999999999999,0.0,6,40,10.800171343777926
0.7999999999999999,0.0,6,80,16.799576030555322
0.7999999999999999,0.0,12,5,3.799653900488189
0.7999999999999999,0.0,12,10,4.799959012193872
0.7999999999999999,0.0,12,20,6.799807296097746
0.7999999999999999,0.0,12,40,9.800318902777692
0.7999999999999999,0.0,12,80,13.799840964704822
0.7999999999999999,0.1,3,5,4.0227943020731525
0.7999999999999999,0.1,3,10,5.949043594113626
0.7999999999999999,0.1,3,20,9.150564872231024
0.7999999999999999,0.1,3,40,16.177201200733588
0.7999999999999999,0.1,3,80,30.07840949149317
0.7999999999999999,0.1,6,5,4.024781587112017
0.7999999999999999,0.1,6,10,5.224594710866008
0.7999999999999999,0.1,6,20,7.346553035870214
0.7999999999999999,0.1,6,40,11.045173991584367
0.7999999999999999,0.1,6,80,17.596058708550277
0.7999999999999999,0.1,12,5,4.0230456394035246
0.7999999999999999,0.1,12,10,5.224614632817349
0.7999999999999999,0.1,12,20,7.348846109769308
0.7999999999999999,0.1,12,40,10.325905708162026
0.7999999999999999,0.1,12,80,14.341925074938038
0.7999999999999999,0.2,3,5,4.314943569511367
0.7999999999999999,0.2,3,10,6.24018338527554
0.7999999999999999,0.2,3,20,9.75690239739492
0.7999999999999999,0.2,3,40,17.119106441690143
0.7999999999999999,0.2,3,80,31.86228587683249
0.7999999999999999,0.2,6,5,4.316003540371092
0.7999999999999999,0.2,6,10,5.742512105208418
0.7999999999999999,0.2,6,20,8.021728430436902
0.7999999999999999,0.2,6,40,11.638001806375906
0.7999999999999999,0.2,6,80,18.52841035171419
0.7999999999999999,0.2,12,5,4.315489559936777
0.7999999999999999,0.2,12,10,5.743170978799387
0.7999999999999999,0.2,12,20,8.021180453579449
0.7999999999999999,0.2,12,40,11.157999565102733
0.7999999999999999,0.2,12,80,15.504307534370101
0.7999999999999999,0.30000000000000004,3,5,4.708647799533776
0.7999999999999999,0.30000000000000004,3,10,6.740601589189271
0.7999999999999999,0.30000000000000004,3,20,10.603845580035756
0.7999999999999999,0.30000000000000004,3,40,18.586073452043706
0.7999999999999999,0.30000000000000004,3,80,34.648372899608425
0.7999999999999999,0.30000000000000004,6,5,4.706143783612383
0.7999999999999999,0.30000000000000004,6,10,6.395685106168101
0.7999999999999999,0.30000000000000004,6,20,8.915353455764995
0.7999999999999999,0.30000000000000004,6,40,12.690720217408874
0.7999999999999999,0.30000000000000004,6,80,19.77533733871762
0.7999999999999999,0.30000000000000004,12,5,4.709357844371695
0.7999999999999999,0.30000000000000004,12,10,6.405175440147293
0.7999999999999999,0.30000000000000004,12,20,8.91928849023871
0.7999999999999999,0.30000000000000004,12,40,12.389561589801994
0.7999999999999999,0.30000000000000004,12,80,17.225242468392626
0.7999999999999999,0.4,3,5,5.236354533206196
0.7999999999999999,0.4,3,10,7.498958407142351
0.7999999999999999,0.4,3,20,11.769591998883671
0.7999999999999999,0.4,3,40,20.58149055333534
0.7999999999999999,0.4,3,80,38.62386722563602
0.7999999999999999,0.4,6,5,5.23686696316621
0.7999999999999999,0.4,6,10,7.276444081224958
0.7999999999999999,0.4,6,20,10.166438391197849
0.7999999999999999,0.4,6,40,14.33467954096216
0.7999999999999999,0.4,6,80,21.675098211568056
0.7999999999999999,0.4,12,5,5.229539460564713
0.7999999999999999,0.4,12,10,7.282662710816377
0.7999999999999999,0.4,12,20,10.186624995378809
0.7999999999999999,0.4,12,40,14.150874158696926
0.7999999999999999,0.4,12,80,19.69881175877364
0.7999999999999999,0.5,3,5,5.9323670092431
0.7999999999999999,0.5,3,10,8.57690901966724
0.7999999999999999,0.5,3,20,13.286941238230037
0.7999999999999999,0.5,3,40,22.89128094725511
0.7999999999999999,0.5,3,80,42.7058015004868
0.7999999999999999,0.5,6,5,5.921553762625693
0.7999999999999999,0.5,6,10,8.427132999674239
0.7999999999999999,0.5,6,20,11.92765302636859
0.7999999999999999,0.5,6,40,16.800577593867292
0.7999999999999999,0.5,6,80,24.755927739298887
0.7999999999999999,0.5,12,5,5.9417592149663205
0.7999999999999999,0.5,12,10,8.444218399204672
0.7999999999999999,0.5,12,20,11.883134697772432
0.7999999999999999,0.5,12,40,16.63827167050607
0.7999999999999999,0.5,12,80,23.43334949264198
0.7999999999999999,0.6,3,5,6.861508222901279
0.7999999999999999,0.6,3,10,10.05357532653604
0.7999999999999999,0.6,3,20,15.277395130913366
0.7999999999999999,0.6,3,40,25.432391255900647
0.7999999999999999,0.6,3,80,46.53550375571522
0.7999999999999999,0.6,6,5,6.853748352288403
0.7999999999999999,0.6,6,10,9.967399136872945
0.7999999999999999,0.6,6,20,14.189627943145288
0.7999999999999999,0.6,6,40,20.343879808060336
0.7999999999999999,0.6,6,80,29.859831951773955
0.7999999999999999,0.6,12,5,6.85347587841232
0.7999999999999999,0.6,12,10,9.93637825336227
0.7999999999999999,0.6,12,20,14.187352165302244
0.7999999999999999,0.6,12,40,20.25660861624366
0.7999999999999999,0.6,12,80,28.866477972438798
0.7999999999999999,0.7,3,5,8.207440416101834
0.7999999999999999,0.7,3,10,12.043591255760024
0.7999999999999999,0.7,3,20,18.200683207295715
0.7999999999999999,0.7,3,40,29.153512115717465
0.7999999999999999,0.7,3,80,51.035082878680605
0.7999999999999999,0.7,6,5,8.201083869974106
0.7999999999999999,0.7,6,10,11.991528010608752
0.7999999999999999,0.7,6,20,17.559287901168943
0.7999999999999999,0.7,6,40,25.528086120453093
0.7999999999999999,0.7,6,80,38.24416066530826
0.7999999999999999,0.7,12,5,8.21146213608152
0.7999999999999999,0.7,12,10,11.995392097021123
0.7999999999999999,0.7,12,20,17.538523151643776
0.7999999999999999,0.7,12,40,25.619529054389155
0.7999999999999999,0.7,12,80,37.159361354276605
0.7999999999999999,0.7999999999999999,3,5,10.432919333080813
0.7999999999999999,0.7999999999999999,3,10,15.019731089891431
0.7999999999999999,0.7999999999999999,3,20,23.0794931203093
0.7999999999999999,0.7999999999999999,3,40,36.60940345096679
0.7999999999999999,0.7999999999999999,3,80,60.70499445546866
0.7999999999999999,0.7999999999999999,6,5,10.443142499733844
0.7999999999999999,0.7999999999999999,6,10,14.973639004063498
0.7999999999999999,0.7999999999999999,6,20,22.67848780280131
0.7999999999999999,0.7999999999999999,6,40,34.6219527187787
0.7999999999999999,0.7999999999999999,6,80,53.80305545601475
0.7999999999999999,0.7999999999999999,12,5,10.410128529930628
0.7999999999999999,0.7999999999999999,12,10,14.941775656521829
0.7999999999999999,0.7999999999999999,12,20,22.76581508948315
0.7999999999999999,0.7999999999999999,12,40,35.16610515791075
0.7999999999999999,0.7999999999999999,12,80,53.99305524934962
0.7999999999999999,0.8999999999999999,3,5,16.03650626749997
0.7999999999999999,0.8999999999999999,3,10,21.35118280615594
0.7999999999999999,0.8999999999999999,3,20,32.34440842787682
0.7999999999999999,0.8999999999999999,3,40,54.569921387491476
0.7999999999999999,0.8999999999999999,3,80,93.23490707001861
0.7999999999999999,0.8999999999999999,6,5,16.034859392177026
0.7999999999999999,0.8999999999999999,6,10,21.18823231287181
0.7999999999999999,0.8999999999999999,6,20,31.941697104177315
0.7999999999999999,0.8999999999999999,6,40,53.7784268912742
0.7999999999999999,0.8999999999999999,6,80,94.12197577973872
0.7999999999999999,0.8999999999999999,12,5,16.113760032245445
0.7999999999999999,0.8999999999999999,12,10,21.052280110696667
0.7999999999999999,0.8999999999999999,12,20,32.125260132791595
0.7999999999999999,0.8999999999999999,12,40,54.84257177558984
0.7999999999999999,0.8999999999999999,12,80,95.47668633729393
0.8999999999999999,0.0,3,5,3.9001954743269005
0.8999999999999999,0.0,3,10,5.900187032418953
0.8999999999999999,0.0,3,20,8.89938137778189
0.8999999999999999,0.0,3,40,15.900182002835624
0.8999999999999999,0.0,3,80,28.900437645563407
0.8999999999999999,0.0,6,5,3.9005055664596675
0.8999999999999999,0.0,6,10,4.899773121311712
0.8999999999999999,0.0,6,20,6.899663674874985
0.8999999999999999,0.0,6,40,10.900171722493234
